utc,solar_MW,wind_MW,hydro_MW,price_EUR_MWh,u10_mps,v10_mps,temperature_C,solar_Wm2,wind_speed_mps
2019-03-18 16:00:00+01:00,12.25,402.5,0.0,38.0,3.8842826,-2.5582144,7.4308167,3410.48,4.6510334
2019-03-18 17:00:00+01:00,6.25,326.0,0.0,47.4,2.8649004,-2.0910137,6.748352,3528.9993,3.5468285
2019-03-18 18:00:00+01:00,1.0,301.25,0.0,46.12,2.3033767,-1.586848,5.5963135,3547.9368,2.7970753
2019-03-18 19:00:00+01:00,0.0,261.75,0.0,53.0,2.1440055,-1.3667437,4.7844543,3547.9368,2.542587
2019-03-18 20:00:00+01:00,0.0,215.25,0.0,46.0,2.0322175,-1.0435823,4.0085754,3547.9368,2.284507
2019-03-18 21:00:00+01:00,0.0,157.25,0.0,44.39,1.9630712,-0.71278,3.2354736,3547.9368,2.0884693
2019-03-18 22:00:00+01:00,0.0,139.0,0.0,41.7,1.959534,-0.49598056,2.3703613,3547.9368,2.021329
2019-03-18 23:00:00+01:00,0.0,117.25,0.0,40.74,1.9708835,-0.17265043,1.6334534,3547.9368,1.9784312
2019-03-19 00:00:00+01:00,0.0,120.25,0.0,39.08,1.9004993,0.09006969,1.0962219,3547.9368,1.9026325
2019-03-19 01:00:00+01:00,0.0,107.75,0.0,38.49,1.798986,0.33747163,0.73083496,0.0,1.8303654
2019-03-19 02:00:00+01:00,0.0,103.75,0.0,37.45,1.7160465,0.42778417,0.34310913,0.0,1.7685629
2019-03-19 03:00:00+01:00,0.0,93.25,0.0,36.47,1.5663431,0.5885224,0.07815552,0.0,1.6732571
2019-03-19 04:00:00+01:00,0.0,80.0,0.0,36.42,1.3982035,0.8330116,-0.13632202,0.0,1.6275384
2019-03-19 05:00:00+01:00,0.0,66.25,0.0,40.29,1.2746385,0.99692386,-0.33972168,0.0,1.6181967
2019-03-19 06:00:00+01:00,0.0,49.75,0.0,46.96,1.1291467,1.1640093,-0.4468689,1.2233566,1.6216935
2019-03-19 07:00:00+01:00,2.0,52.25,0.0,51.27,0.83593786,1.0773203,0.96829224,66.1165,1.3636023
2019-03-19 08:00:00+01:00,2.5,42.75,0.0,54.38,0.90041625,1.0782446,4.078369,263.1632,1.4047636
2019-03-19 09:00:00+01:00,5.5,43.5,0.0,49.69,1.2231355,0.9194567,6.2037354,601.57,1.5301833
2019-03-19 10:00:00+01:00,13.0,34.25,0.0,46.31,1.5888205,0.7473152,7.677185,1058.6578,1.755799
2019-03-19 11:00:00+01:00,21.25,34.5,0.0,44.55,1.7579653,0.5565283,8.652374,1573.1832,1.8439538
2019-03-19 12:00:00+01:00,25.0,46.75,0.0,43.31,1.9203161,0.32882237,9.432251,2104.5935,1.9482654
2019-03-19 13:00:00+01:00,27.25,44.25,0.0,42.89,2.1079292,0.14728287,9.908752,2589.218,2.1130683
2019-03-19 14:00:00+01:00,26.0,39.75,0.0,42.48,2.1503038,0.0629063,10.158752,3001.8237,2.151224
2019-03-19 15:00:00+01:00,24.25,40.5,0.0,43.74,2.0031164,0.11907412,10.115082,3301.9475,2.0066524
2019-03-19 16:00:00+01:00,15.0,41.5,0.0,44.61,1.5733616,0.34533718,9.894836,3502.7476,1.6108148
2019-03-19 17:00:00+01:00,6.5,38.25,0.0,48.96,0.8702705,0.74139786,9.337585,3600.1023,1.1432592
2019-03-19 18:00:00+01:00,1.0,39.0,0.0,55.17,0.70489204,1.3281544,8.155121,3616.278,1.503618
2019-03-19 19:00:00+01:00,0.0,51.75,0.0,60.73,0.71694785,1.7409748,6.803253,3616.2778,1.882819
2019-03-19 20:00:00+01:00,0.0,67.0,0.0,52.55,0.78449833,1.9558012,5.847687,3616.2778,2.1072721
2019-03-19 21:00:00+01:00,0.0,80.75,0.0,46.46,0.81414074,2.1118298,5.0777283,3616.2778,2.2633271
2019-03-19 22:00:00+01:00,0.0,133.0,0.0,44.72,0.80887824,2.323024,4.460846,3616.2778,2.459822
2019-03-19 23:00:00+01:00,0.0,200.25,0.0,41.08,0.88010305,2.4403756,4.1526794,3616.278,2.594227
2019-03-20 00:00:00+01:00,0.0,255.75,0.0,38.28,1.0968328,2.4137034,4.00473,3616.2778,2.6512272
2019-03-20 01:00:00+01:00,0.0,306.0,0.0,36.3,1.2955333,2.369779,3.9464111,0.0,2.7007885
2019-03-20 02:00:00+01:00,0.0,321.75,0.0,35.05,1.3537217,2.4026172,3.972229,0.0,2.7577405
2019-03-20 03:00:00+01:00,0.0,350.5,0.0,34.33,1.3509994,2.4553883,4.053772,0.0,2.8025222
2019-03-20 04:00:00+01:00,0.0,358.75,0.0,34.69,1.417145,2.4185703,4.1209106,0.0,2.8031735
2019-03-20 05:00:00+01:00,0.0,317.25,0.0,37.2,1.4844937,2.370998,4.1425476,0.0,2.797383
2019-03-20 06:00:00+01:00,0.0,341.25,0.0,41.23,1.4580408,2.4031553,4.3549194,1.3914807,2.8108785
2019-03-20 07:00:00+01:00,0.75,355.5,0.0,45.56,1.5839772,2.2725172,5.792572,34.336674,2.7700753
2019-03-20 08:00:00+01:00,3.25,293.75,0.0,52.94,1.6673096,2.4051368,7.0308533,116.25349,2.9265347
2019-03-20 09:00:00+01:00,5.0,277.5,0.0,46.36,2.2336476,2.573127,8.226105,265.49606,3.4073691
2019-03-20 10:00:00+01:00,7.25,257.75,0.0,43.89,2.6994932,2.4525034,9.218231,476.504,3.6471956
2019-03-20 11:00:00+01:00,8.0,252.0,0.0,39.86,3.037308,2.1951573,10.095947,729.94354,3.7475264
2019-03-20 12:00:00+01:00,11.25,210.25,0.0,37.59,3.2614195,1.8482566,10.817352,997.69196,3.7487211
2019-03-20 13:00:00+01:00,13.25,204.0,0.0,37.47,3.1822112,1.5027353,11.149292,1220.8397,3.5191875
2019-03-20 14:00:00+01:00,12.25,202.0,0.0,38.16,3.072936,1.2835174,11.410767,1420.962,3.330218
2019-03-20 15:00:00+01:00,13.5,197.25,0.0,40.36,2.932551,1.0421405,11.466064,1584.1176,3.1122196
2019-03-20 16:00:00+01:00,6.75,181.25,0.0,42.1,2.661942,0.67026544,11.386627,1707.7942,2.7450302
2019-03-20 17:00:00+01:00,2.5,173.5,0.0,45.49,2.1449883,0.55757874,10.84256,1763.0638,2.2162738
2019-03-20 18:00:00+01:00,0.25,178.0,0.0,51.0,1.8877119,0.74597037,10.135437,1774.4626,2.0297606
2019-03-20 19:00:00+01:00,0.0,201.25,0.0,55.55,1.3453475,0.91556466,9.371399,1774.4626,1.6273348
2019-03-20 20:00:00+01:00,0.0,259.5,0.0,48.74,1.3114681,0.96873903,8.807007,1774.4626,1.6304612
2019-03-20 21:00:00+01:00,0.0,293.0,0.0,44.24,1.2431579,1.1283135,8.214172,1774.4626,1.6788487
2019-03-20 22:00:00+01:00,0.0,220.25,0.0,42.74,1.1170167,1.3247432,7.812134,1774.4624,1.7328216
2019-03-20 23:00:00+01:00,0.0,202.25,0.0,38.65,1.0482208,1.5653217,7.2518616,1774.4626,1.8838787
2019-03-21 00:00:00+01:00,0.0,203.0,0.0,35.47,1.0408834,1.6279998,6.8618164,1774.4624,1.9323099
2019-03-21 01:00:00+01:00,0.0,193.75,0.0,34.7,1.0936644,1.6097394,6.451935,0.0,1.9461148
2019-03-21 02:00:00+01:00,0.0,160.25,0.0,33.51,1.1356088,1.5467689,6.1818542,0.0,1.9188802
2019-03-21 03:00:00+01:00,0.0,194.0,0.0,33.04,1.0423063,1.5901394,5.997772,0.0,1.901301
2019-03-21 04:00:00+01:00,0.0,160.75,0.0,33.1,0.96126205,1.6595545,5.818634,0.0,1.9178493
2019-03-21 05:00:00+01:00,0.0,149.25,0.0,35.93,0.84144986,1.8025612,5.598755,0.0,1.9892875
2019-03-21 06:00:00+01:00,0.0,210.5,0.0,44.0,0.74832135,1.9251307,5.489563,1.7676187,2.065457
2019-03-21 07:00:00+01:00,1.0,232.0,0.0,43.31,0.6523027,1.7680225,6.2297974,60.269844,1.8845165
2019-03-21 08:00:00+01:00,3.75,217.5,0.0,45.26,1.0719128,1.7932907,8.481201,227.823,2.0892315
2019-03-21 09:00:00+01:00,5.0,197.75,0.0,45.55,1.6341581,1.6895033,10.2864685,527.15625,2.3505094
2019-03-21 10:00:00+01:00,5.75,199.0,0.0,38.5,2.0923817,1.5845153,11.530334,926.2376,2.6246428
2019-03-21 11:00:00+01:00,7.0,173.25,0.0,35.89,2.0930274,1.544805,12.281525,1362.681,2.6013815
2019-03-21 12:00:00+01:00,7.5,175.5,0.0,35.43,1.9765487,1.4419256,12.813538,1800.1486,2.4466088
2019-03-21 13:00:00+01:00,7.75,181.25,0.0,34.5,1.8877095,1.2295307,13.245026,2234.907,2.2528188
2019-03-21 14:00:00+01:00,7.5,148.0,0.0,34.9,1.8495916,0.8219368,13.523468,2640.722,2.0239983
2019-03-21 15:00:00+01:00,5.75,115.75,0.0,36.81,1.7234404,0.33125564,13.5372925,2959.21,1.7549863
2019-03-21 16:00:00+01:00,2.75,73.25,0.0,39.27,1.4526608,-0.15267777,13.23642,3163.5098,1.4606621
2019-03-21 17:00:00+01:00,1.25,54.0,0.0,43.4,1.1022965,-0.6715457,12.505249,3267.3237,1.2907482
2019-03-21 18:00:00+01:00,0.0,36.0,0.0,46.7,0.7576615,-1.0652506,11.196503,3285.7283,1.3072145
2019-03-21 19:00:00+01:00,0.0,30.25,0.0,55.0,0.020605344,-1.5640529,9.532654,3285.7283,1.5641887
2019-03-21 20:00:00+01:00,0.0,25.25,0.0,47.53,-0.27552056,-1.4206479,8.624054,3285.7283,1.4471185
2019-03-21 21:00:00+01:00,0.0,21.75,0.0,43.92,-0.54546106,-1.2534101,7.799408,3285.7283,1.3669546
2019-03-21 22:00:00+01:00,0.0,21.0,0.0,41.94,-0.8802644,-0.9152584,7.1176147,3285.7283,1.2698674
2019-03-21 23:00:00+01:00,0.0,19.0,0.0,39.09,-1.2104206,-0.53913075,6.413025,3285.7283,1.3250585
2019-03-22 00:00:00+01:00,0.0,19.5,0.0,39.0,-1.4542913,-0.20937085,5.752899,3285.7283,1.4692854
2019-03-22 01:00:00+01:00,0.0,22.75,0.0,35.95,-1.6417147,0.12844259,5.2283325,0.0,1.6467315
2019-03-22 02:00:00+01:00,0.0,23.25,0.0,36.69,-1.7084755,0.45333794,4.770874,0.0,1.7675983
2019-03-22 03:00:00+01:00,0.0,33.25,0.0,36.39,-1.6396245,0.68206096,4.40329,0.0,1.7758309
2019-03-22 04:00:00+01:00,0.0,34.75,0.0,36.28,-1.5009209,0.8829573,4.138397,0.0,1.7413721
2019-03-22 05:00:00+01:00,0.0,30.0,0.0,39.95,-1.3764317,1.0347464,3.7733154,0.0,1.7219943
2019-03-22 06:00:00+01:00,0.0,28.0,0.0,46.01,-1.3326135,1.1186225,3.5156555,3.1081398,1.7398778
2019-03-22 07:00:00+01:00,0.5,32.75,0.0,50.98,-1.1878144,1.1753467,5.4388733,66.412125,1.6710305
2019-03-22 08:00:00+01:00,2.5,40.25,0.0,49.2,-1.1613806,1.2315747,7.7619324,233.46738,1.6928027
2019-03-22 09:00:00+01:00,5.0,48.75,0.0,44.97,-1.2138205,1.4451032,9.871613,530.5816,1.8872422
2019-03-22 10:00:00+01:00,7.75,52.25,0.0,40.41,-1.1014793,1.8044047,11.97641,955.4779,2.1140325
2019-03-22 11:00:00+01:00,16.25,39.75,0.0,36.57,-0.86780024,2.234609,13.895538,1495.2401,2.3971972
2019-03-22 12:00:00+01:00,29.0,30.0,0.0,35.0,-0.5503178,2.6528018,15.356567,2090.3193,2.7092817
2019-03-22 13:00:00+01:00,31.75,29.0,0.0,34.3,-0.15888698,2.8496058,16.272278,2689.0427,2.854032
2019-03-22 14:00:00+01:00,29.25,30.25,0.0,34.46,0.32090473,2.764335,16.661224,3227.95,2.7828991
2019-03-22 15:00:00+01:00,23.5,35.25,0.0,35.0,0.73598135,2.537449,16.613068,3663.893,2.6420286
2019-03-22 16:00:00+01:00,15.25,46.0,0.0,37.78,0.94351345,1.8866671,16.073303,3963.1384,2.1094384
2019-03-22 17:00:00+01:00,6.25,59.75,0.0,43.61,1.0748545,1.6026907,14.673492,4113.275,1.9297487
2019-03-22 18:00:00+01:00,0.5,101.0,0.0,46.91,1.4957737,1.553696,12.562286,4141.327,2.1566896
2019-03-22 19:00:00+01:00,0.0,98.0,0.0,50.17,1.685014,0.28859386,11.007446,4141.327,1.7095493
2019-03-22 20:00:00+01:00,0.0,106.25,0.0,46.0,1.8702778,0.05746741,9.434265,4141.327,1.8711605
2019-03-22 21:00:00+01:00,0.0,160.75,0.0,40.61,2.1085172,-0.19197296,8.200897,4141.327,2.1172383
2019-03-22 22:00:00+01:00,0.0,204.0,0.0,39.9,2.1842933,-0.3498541,7.2553406,4141.327,2.2121336
2019-03-22 23:00:00+01:00,0.0,168.75,0.0,37.12,2.167925,-0.43925354,6.540985,4141.327,2.211977
2019-03-23 00:00:00+01:00,0.0,113.25,0.0,35.53,2.1304128,-0.5252227,6.054718,4141.327,2.194201
2019-03-23 01:00:00+01:00,0.0,78.5,0.0,34.94,2.0870016,-0.51613814,5.87027,0.0,2.1498778
2019-03-23 02:00:00+01:00,0.0,97.75,0.0,34.9,2.0322273,-0.42682055,5.8002625,0.0,2.0765653
2019-03-23 03:00:00+01:00,0.0,89.75,0.0,33.1,1.9243746,-0.2709923,5.8001404,0.0,1.9433616
2019-03-23 04:00:00+01:00,0.0,104.25,0.0,33.05,1.813452,-0.05481849,5.857849,0.0,1.8142803
2019-03-23 05:00:00+01:00,0.0,116.25,0.0,34.6,1.7920445,0.055760756,6.07251,0.0,1.7929119
2019-03-23 06:00:00+01:00,0.0,115.5,0.0,36.64,1.7278568,0.15384205,6.241577,1.9479823,1.734692
2019-03-23 07:00:00+01:00,0.5,95.25,0.0,38.86,1.5751234,0.37101853,6.689392,36.088257,1.6182301
2019-03-23 08:00:00+01:00,1.75,84.0,0.0,38.43,1.6247154,0.14703704,7.4938354,128.84929,1.6313553
2019-03-23 09:00:00+01:00,3.75,57.75,0.0,40.36,1.7093391,-0.40574032,8.334137,267.36325,1.7568339
2019-03-23 10:00:00+01:00,6.0,85.0,0.0,37.34,1.5847343,-1.0654399,9.262421,478.91232,1.9095929
2019-03-23 11:00:00+01:00,7.0,89.25,0.0,36.62,1.3142118,-1.6035743,9.950287,711.41846,2.0733073
2019-03-23 12:00:00+01:00,10.25,108.5,0.0,36.0,0.9794763,-2.131063,10.508972,969.1858,2.345379
2019-03-23 13:00:00+01:00,8.5,171.0,0.0,31.1,0.679778,-2.548322,10.81546,1223.4163,2.6374311
2019-03-23 14:00:00+01:00,12.75,179.25,0.0,30.1,0.3939621,-2.9329739,10.908447,1462.9901,2.9593143
2019-03-23 15:00:00+01:00,14.0,186.0,0.0,31.1,0.045050927,-3.119911,10.777252,1666.4012,3.1202362
2019-03-23 16:00:00+01:00,8.75,178.25,0.0,32.58,-0.24143343,-3.0290184,10.378174,1803.8497,3.0386252
2019-03-23 17:00:00+01:00,4.75,160.5,0.0,38.71,-0.3794244,-2.7212677,9.802185,1877.7872,2.7475917
2019-03-23 18:00:00+01:00,1.25,149.5,0.0,41.27,-0.5182958,-2.5186546,8.957642,1893.4208,2.5714297
2019-03-23 19:00:00+01:00,0.0,144.5,0.0,44.99,-0.7057095,-2.5619712,8.109894,1893.4208,2.65739
2019-03-23 20:00:00+01:00,0.0,129.25,0.0,42.25,-0.925951,-2.507278,7.487976,1893.4208,2.672794
2019-03-23 21:00:00+01:00,0.0,120.75,0.0,39.1,-1.0790302,-2.4019623,6.9849243,1893.4208,2.6331975
2019-03-23 22:00:00+01:00,0.0,117.5,0.0,40.35,-1.2034452,-2.2966068,6.5339355,1893.4208,2.5928137
2019-03-23 23:00:00+01:00,0.0,102.0,0.0,37.93,-1.1946079,-2.155581,6.067932,1893.4208,2.464471
2019-03-24 00:00:00+01:00,0.0,93.0,0.0,39.15,-1.1426798,-2.04468,5.6835938,1893.4208,2.3423138
2019-03-24 01:00:00+01:00,0.0,83.5,0.0,36.05,-0.97861785,-2.0170856,5.330261,0.0,2.2419472
2019-03-24 02:00:00+01:00,0.0,70.0,0.0,34.45,-0.81671506,-2.0304878,4.952545,0.0,2.188585
2019-03-24 03:00:00+01:00,0.0,58.5,0.0,33.61,-0.7313573,-2.0146232,4.6065063,0.0,2.1432662
2019-03-24 04:00:00+01:00,0.0,54.25,0.0,33.85,-0.64610684,-1.9317032,4.3084717,0.0,2.0368927
2019-03-24 05:00:00+01:00,0.0,44.75,0.0,34.2,-0.6738801,-1.7452692,4.021698,0.0,1.8708497
2019-03-24 06:00:00+01:00,0.0,37.75,0.0,34.32,-0.6906927,-1.4704214,3.7773438,3.5695546,1.6245601
2019-03-24 07:00:00+01:00,3.5,33.25,0.0,34.98,-0.7853086,-1.0858887,4.5264587,64.13807,1.3400985
2019-03-24 08:00:00+01:00,11.75,26.0,0.0,36.6,-0.60992235,-1.0685564,5.6016846,214.01802,1.2303731
2019-03-24 09:00:00+01:00,16.75,21.0,0.0,35.81,-0.06357677,-1.2767497,6.7483215,463.9788,1.2783316
2019-03-24 10:00:00+01:00,16.5,23.0,0.0,33.78,0.54157966,-1.6468468,7.966095,824.8099,1.7336127
2019-03-24 11:00:00+01:00,21.75,57.75,0.0,32.01,1.2082999,-2.0304718,8.962097,1287.8743,2.3627958
2019-03-24 12:00:00+01:00,29.0,66.0,0.0,31.1,1.8372717,-2.3719697,9.5642395,1789.8625,3.0003011
2019-03-24 13:00:00+01:00,34.0,52.75,0.0,25.08,2.2556677,-2.5683012,9.882324,2301.7153,3.4182172
2019-03-24 14:00:00+01:00,31.5,74.5,0.0,24.13,2.4842465,-2.5188916,9.944397,2767.3186,3.5378377
2019-03-24 15:00:00+01:00,26.0,92.5,0.0,23.79,2.6554894,-2.2897224,9.8315735,3176.2085,3.5063446
2019-03-24 16:00:00+01:00,17.75,133.5,0.0,25.1,2.7758088,-1.8549306,9.397339,3467.9883,3.3385448
2019-03-24 17:00:00+01:00,7.75,297.0,0.0,36.6,2.704145,-1.226777,8.635986,3622.952,2.9694076
2019-03-24 18:00:00+01:00,1.0,353.25,0.0,39.37,2.8421772,-0.7602188,7.302307,3655.53,2.9420915
2019-03-24 19:00:00+01:00,0.0,320.75,0.0,42.93,2.7700014,-0.47973844,6.3023376,3655.53,2.8112376
2019-03-24 20:00:00+01:00,0.0,298.25,0.0,40.55,2.8893943,0.059540074,5.507416,3655.53,2.8900077
2019-03-24 21:00:00+01:00,0.0,449.5,0.0,37.6,3.127292,0.61054724,4.930084,3655.53,3.186334
2019-03-24 22:00:00+01:00,0.0,649.5,0.0,40.0,3.4682927,1.0415772,4.70578,3655.53,3.6213171
2019-03-24 23:00:00+01:00,0.0,754.0,0.0,38.2,3.9578567,1.0895394,4.690918,3655.53,4.1050854
2019-03-25 00:00:00+01:00,0.0,779.5,0.0,24.34,4.5509343,0.4156914,4.8078613,3655.53,4.56988
2019-03-25 01:00:00+01:00,0.0,797.0,0.0,22.5,4.846087,-0.5611056,5.056549,0.0,4.878463
2019-03-25 02:00:00+01:00,0.0,766.25,0.0,25.0,4.9198565,-1.3898906,5.171631,0.0,5.112415
2019-03-25 03:00:00+01:00,0.0,761.75,0.0,22.4,4.9378695,-2.1212487,5.2809753,0.0,5.374221
2019-03-25 04:00:00+01:00,0.0,814.25,0.0,27.6,4.8852315,-2.6220534,5.129547,0.0,5.544425
2019-03-25 05:00:00+01:00,0.0,840.5,0.0,28.0,4.9246063,-2.7948105,4.935028,0.0,5.6623945
2019-03-25 06:00:00+01:00,0.0,855.0,0.0,34.45,4.988963,-3.0485306,4.89682,5.1796594,5.8466477
2019-03-25 07:00:00+01:00,1.5,874.0,0.0,42.0,4.9058886,-3.5372503,5.441223,83.99636,6.0481305
2019-03-25 08:00:00+01:00,7.75,852.75,0.0,41.18,4.6936226,-4.083757,6.1716614,272.84796,6.221508
2019-03-25 09:00:00+01:00,15.0,823.25,0.0,39.69,4.651703,-4.8331723,7.0436096,589.99536,6.708047
2019-03-25 10:00:00+01:00,18.25,836.0,0.0,34.61,4.6185994,-4.962089,7.88501,1001.0272,6.7789226
2019-03-25 11:00:00+01:00,22.0,830.25,0.0,34.0,4.6521606,-5.210125,8.57608,1475.8455,6.984841
2019-03-25 12:00:00+01:00,18.25,838.0,0.0,33.06,4.589375,-5.479712,8.968353,1966.5443,7.1476994
2019-03-25 13:00:00+01:00,24.5,844.25,0.0,32.4,4.3594356,-5.7480836,9.067383,2430.9119,7.214232
2019-03-25 14:00:00+01:00,14.5,840.5,0.0,31.2,4.0750837,-6.2189627,8.867401,2842.9368,7.4351735
2019-03-25 15:00:00+01:00,12.0,842.5,0.0,31.52,3.4649508,-6.503982,8.7435,3190.936,7.369374
2019-03-25 16:00:00+01:00,4.75,848.0,0.0,32.4,2.7537193,-6.1858106,8.347656,3412.8127,6.7710576
2019-03-25 17:00:00+01:00,2.5,738.75,0.0,36.68,2.22358,-5.683967,7.820099,3538.3938,6.1034245
2019-03-25 18:00:00+01:00,0.5,627.75,0.0,41.2,1.8315561,-4.876657,7.033783,3567.708,5.209259
2019-03-25 19:00:00+01:00,0.0,575.5,0.0,48.5,1.4552296,-4.4608912,6.1936646,3567.709,4.6922536
2019-03-25 20:00:00+01:00,0.0,485.25,0.0,43.22,1.3563713,-4.114071,5.848633,3567.709,4.331896
2019-03-25 21:00:00+01:00,0.0,495.25,0.0,39.81,1.3776196,-3.7852535,5.4951477,3567.709,4.0281487
2019-03-25 22:00:00+01:00,0.0,366.75,0.0,39.99,1.3782527,-3.4436133,5.2045593,3567.709,3.7091851
2019-03-25 23:00:00+01:00,0.0,281.75,0.0,37.56,1.4437188,-3.0350955,4.8247375,3567.709,3.3609712
2019-03-26 00:00:00+01:00,0.0,276.25,0.0,33.25,1.5840906,-2.6282105,4.4541016,3567.709,3.068686
2019-03-26 01:00:00+01:00,0.0,210.25,0.0,31.3,1.7839597,-2.4438546,4.2879944,0.0,3.0257127
2019-03-26 02:00:00+01:00,0.0,164.0,0.0,31.2,1.9124721,-2.3394547,4.1312866,0.0,3.021688
2019-03-26 03:00:00+01:00,0.0,176.5,0.0,31.3,1.9600132,-2.1015582,4.066498,0.0,2.873708
2019-03-26 04:00:00+01:00,0.0,228.5,0.0,31.3,2.0415034,-1.797705,3.9581604,0.0,2.7201984
2019-03-26 05:00:00+01:00,0.0,268.75,0.0,32.5,2.1822348,-1.7146802,4.013214,0.0,2.7752974
2019-03-26 06:00:00+01:00,0.0,382.0,0.0,39.0,2.2478855,-1.7134202,4.198456,4.833684,2.826446
2019-03-26 07:00:00+01:00,3.0,329.0,0.0,42.8,2.3189619,-1.3587425,4.962311,69.91647,2.6877062
2019-03-26 08:00:00+01:00,6.0,281.0,0.0,42.75,2.7158904,-1.9481373,6.094635,209.39249,3.3423493
2019-03-26 09:00:00+01:00,9.0,324.75,0.0,40.0,2.8785188,-2.8160355,6.96756,437.60428,4.0269003
2019-03-26 10:00:00+01:00,13.0,349.75,0.0,42.0,2.8722022,-2.9099789,7.6484985,734.8383,4.0887065
2019-03-26 11:00:00+01:00,17.5,344.5,0.0,39.05,3.0516174,-2.748385,8.138794,1044.5005,4.106822
2019-03-26 12:00:00+01:00,18.25,289.75,0.0,38.78,3.2240193,-2.6158283,8.491272,1348.9155,4.1517296
2019-03-26 13:00:00+01:00,16.75,249.25,0.0,37.4,3.4046829,-2.478998,8.801239,1631.8455,4.211567
2019-03-26 14:00:00+01:00,20.5,218.0,0.0,36.1,3.4453235,-2.4236748,8.911682,1890.6626,4.2124166
2019-03-26 15:00:00+01:00,15.25,181.25,0.0,33.9,3.4201894,-2.5286007,9.0191345,2139.6487,4.2534122
2019-03-26 16:00:00+01:00,8.25,196.5,0.0,34.0,2.9959528,-2.2409394,8.771851,2321.1702,3.7413292
2019-03-26 17:00:00+01:00,5.0,165.75,0.0,39.76,2.508051,-1.7434347,8.281891,2434.1519,3.0544858
2019-03-26 18:00:00+01:00,1.5,151.0,0.0,43.0,2.3366337,-1.3999745,7.228821,2463.8826,2.7239282
2019-03-26 19:00:00+01:00,0.0,140.0,0.0,49.4,2.0329943,-1.230473,6.37146,2463.8875,2.376369
2019-03-26 20:00:00+01:00,0.0,96.75,0.0,46.41,1.9772954,-1.2062137,5.6896973,2463.8875,2.3161712
2019-03-26 21:00:00+01:00,0.0,103.0,0.0,43.37,1.8976487,-1.1774899,5.1780396,2463.8875,2.233283
2019-03-26 22:00:00+01:00,0.0,76.25,0.0,42.28,1.8085372,-1.0569685,4.6925354,2463.8875,2.0947528
2019-03-26 23:00:00+01:00,0.0,61.0,0.0,38.42,1.7915025,-0.81809205,4.259674,2463.8875,1.9694557
2019-03-27 00:00:00+01:00,0.0,68.5,0.0,36.62,1.8214128,-0.5337374,3.7905579,2463.8875,1.8980043
2019-03-27 01:00:00+01:00,0.0,50.75,0.0,34.81,1.9021975,-0.40403733,3.378296,0.0,1.944634
2019-03-27 02:00:00+01:00,0.0,43.0,0.0,34.27,1.8820814,-0.4092194,3.189087,0.0,1.9260558
2019-03-27 03:00:00+01:00,0.0,41.0,0.0,33.37,1.8061098,-0.37433636,3.1078186,0.0,1.8444946
2019-03-27 04:00:00+01:00,0.0,36.75,0.0,34.14,1.665257,-0.1897728,3.284912,0.0,1.6760353
2019-03-27 05:00:00+01:00,0.0,35.75,0.0,36.82,1.5685219,0.063718826,3.4650574,0.0,1.5698155
2019-03-27 06:00:00+01:00,0.0,29.0,0.0,42.01,1.4976101,0.271353,3.579712,6.3034663,1.521995
2019-03-27 07:00:00+01:00,1.75,40.75,0.0,46.0,1.20736,0.070767075,5.0910645,86.10854,1.2094322
2019-03-27 08:00:00+01:00,3.5,33.75,0.0,47.04,1.3565236,-0.015616116,6.8642273,276.76056,1.3566135
2019-03-27 09:00:00+01:00,5.5,54.25,0.0,43.94,1.5134084,-0.20180136,8.102325,585.5646,1.5268035
2019-03-27 10:00:00+01:00,5.25,47.0,0.0,41.48,1.6129844,-0.7260947,9.192047,987.20935,1.7688788
2019-03-27 11:00:00+01:00,5.25,42.25,0.0,40.61,1.5743741,-1.0609887,9.829102,1366.1488,1.8985127
2019-03-27 12:00:00+01:00,9.25,40.5,0.0,40.0,1.5894532,-1.1133873,10.06073,1680.2079,1.9406166
2019-03-27 13:00:00+01:00,8.25,37.25,0.0,39.58,1.6374682,-1.177774,10.32959,1987.3076,2.017041
2019-03-27 14:00:00+01:00,8.75,53.25,0.0,38.75,1.717242,-1.2786196,10.400269,2250.7966,2.1409783
2019-03-27 15:00:00+01:00,6.5,86.0,0.0,38.75,1.7263134,-1.356886,10.297852,2447.756,2.1957455
2019-03-27 16:00:00+01:00,7.0,127.0,0.0,39.18,1.6489724,-1.3788737,10.058929,2578.5261,2.1495123
2019-03-27 17:00:00+01:00,4.25,154.25,0.0,41.49,1.5261089,-1.1966506,9.664337,2655.299,1.9393249
2019-03-27 18:00:00+01:00,0.75,146.25,0.0,44.17,1.5007107,-0.9965907,8.927216,2672.8777,1.8014787
2019-03-27 19:00:00+01:00,0.0,105.0,0.0,47.68,1.4602811,-1.1323034,8.404175,2672.8867,1.8478452
2019-03-27 20:00:00+01:00,0.0,64.75,0.0,43.99,1.3282255,-1.0104738,7.9415283,2672.8867,1.6689038
2019-03-27 21:00:00+01:00,0.0,60.25,0.0,41.22,1.2752421,-0.92329633,7.4795227,2672.8867,1.5743947
2019-03-27 22:00:00+01:00,0.0,38.5,0.0,40.83,1.2179251,-0.77258277,7.2047424,2672.8867,1.4422987
2019-03-27 23:00:00+01:00,0.0,24.0,0.0,36.92,1.2750516,-0.6302443,6.969116,2672.8867,1.4223095
2019-03-28 00:00:00+01:00,0.0,24.0,0.0,32.73,1.3484713,-0.59421843,6.7263794,2672.8867,1.4735909
